Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
,Benin,9.3077,2.3158,1/23/21,3643,48,3317.0
,Bhutan,27.5142,90.4336,1/23/21,854,1,702.0
,Bolivia,-16.2902,-63.5887,1/23/21,199989,9927,149895.0
,Bosnia and Herzegovina,43.9159,17.6791,1/23/21,119420,4555,90691.0
,Botswana,-22.3285,24.6849,1/23/21,19654,105,15911.0
,Brazil,-14.235,-51.9253,1/23/21,8821815,216587,7775928.0
,Brunei,4.5353,114.7277,1/23/21,175,3,169.0
,Bulgaria,42.7339,25.4858,1/23/21,214696,8811,178888.0
,Burkina Faso,12.2383,-1.5616,1/23/21,9967,109,7988.0
,Burma,21.9162,95.956,1/23/21,137098,3045,121124.0
,Burundi,-3.3731,29.9189,1/23/21,1438,2,773.0
,Cabo Verde,16.5388,-23.0418,1/23/21,13414,124,12646.0
,Cambodia,11.55,104.9167,1/23/21,458,0,405.0
,Cameroon,3.848,11.5021,1/23/21,29617,462,28045.0
Alberta,Canada,53.9333,-116.5765,1/23/21,120330,1525,
British Columbia,Canada,53.7267,-127.6476,1/23/21,63484,1128,
Diamond Princess,Canada,0.0,0.0,1/23/21,0,1,
Grand Princess,Canada,0.0,0.0,1/23/21,13,0,
Manitoba,Canada,53.7609,-98.8139,1/23/21,28476,797,
New Brunswick,Canada,46.5653,-66.4619,1/23/21,1104,13,
Newfoundland and Labrador,Canada,53.1355,-57.6604,1/23/21,398,4,
Northwest Territories,Canada,64.8255,-124.8457,1/23/21,31,0,
Nova Scotia,Canada,44.682,-63.7443,1/23/21,1570,65,
Nunavut,Canada,70.2998,-83.1076,1/23/21,267,1,
Ontario,Canada,51.2538,-85.3232,1/23/21,257847,5753,
Prince Edward Island,Canada,46.5107,-63.4168,1/23/21,110,0,
Quebec,Canada,52.9399,-73.5491,1/23/21,252937,9443,
Repatriated Travellers,Canada,,,1/23/21,13,0,
Saskatchewan,Canada,52.9399,-106.4509,1/23/21,21917,250,
Yukon,Canada,64.2823,-135.0,1/23/21,70,1,
,Central African Republic,6.6111,20.9394,1/23/21,4974,63,4885.0
,Chad,15.4542,18.7322,1/23/21,3137,115,2240.0
,Chile,-35.6751,-71.543,1/23/21,694647,17854,649802.0
Anhui,China,31.8257,117.2264,1/23/21,994,6,987.0
Beijing,China,40.1824,116.4142,1/23/21,1025,9,965.0
Chongqing,China,30.0572,107.874,1/23/21,591,6,584.0
Fujian,China,26.0789,117.9874,1/23/21,534,1,516.0
Gansu,China,35.7518,104.2861,1/23/21,183,2,180.0
Guangdong,China,23.3417,113.4244,1/23/21,2104,8,2053.0
Guangxi,China,23.8298,108.7881,1/23/21,267,2,262.0
Guizhou,China,26.8154,106.8748,1/23/21,147,2,145.0
Hainan,China,19.1959,109.7453,1/23/21,171,6,165.0
Hebei,China,39.549,116.1306,1/23/21,1283,7,
Heilongjiang,China,47.862,127.7615,1/23/21,1359,13,964.0
Henan,China,37.8957,114.9042,1/23/21,1303,22,
Hong Kong,China,22.3,114.2,1/23/21,10009,168,8998.0
Hubei,China,30.9756,112.2707,1/23/21,68150,4512,63637.0
Hunan,China,27.6104,111.7088,1/23/21,1027,4,1017.0
Inner Mongolia,China,44.0935,113.9448,1/23/21,366,1,351.0
Jiangsu,China,32.9711,119.455,1/23/21,691,0,685.0
Jiangxi,China,27.614,115.7221,1/23/21,935,1,934.0
Jilin,China,43.6661,126.1923,1/23/21,363,2,155.0
Liaoning,China,41.2956,122.6085,1/23/21,397,2,376.0
Macau,China,22.1667,113.55,1/23/21,47,0,46.0
Ningxia,China,37.2692,106.1655,1/23/21,75,0,75.0
Qinghai,China,35.7452,95.9956,1/23/21,18,0,18.0
Shaanxi,China,35.1917,108.8701,1/23/21,534,3,505.0
Shandong,China,36.3427,118.1498,1/23/21,866,7,856.0
Shanghai,China,31.202,121.4491,1/23/21,1641,7,1523.0
Shanxi,China,37.5777,112.2922,1/23/21,237,0,224.0
Sichuan,China,30.6171,102.7103,1/23/21,866,3,852.0
Tianjin,China,39.3054,117.323,1/23/21,336,3,309.0
Tibet,China,31.6927,88.0924,1/23/21,1,0,1.0
Unknown,China,,,1/23/21,7636,135,0.0
Xinjiang,China,41.1129,85.2401,1/23/21,980,3,977.0
Yunnan,China,24.974,101.487,1/23/21,231,2,228.0
Zhejiang,China,29.1832,120.0934,1/23/21,1316,1,1305.0
,Colombia,4.5709,-74.2973,1/23/21,2002969,50982,1822309.0
,Comoros,-11.6455,43.3333,1/23/21,2260,70,1315.0
,Congo (Brazzaville),-0.228,15.8277,1/23/21,7794,117,5846.0
,Congo (Kinshasa),-4.0383,21.7587,1/23/21,21713,654,14903.0
,Costa Rica,9.7489,-83.7534,1/23/21,189308,2518,146448.0
,Cote d'Ivoire,7.54,-5.5471,1/23/21,26612,145,24595.0
,Croatia,45.1,15.2,1/23/21,228568,4799,220537.0
,Cuba,21.521757,-77.781167,1/23/21,20627,191,15881.0
,Cyprus,35.1264,33.4299,1/23/21,30215,180,2057.0
,Czechia,49.8175,15.473,1/23/21,933361,15270,808263.0
Faroe Islands,Denmark,61.8926,-6.9118,1/23/21,652,1,644.0
Greenland,Denmark,71.7069,-42.6043,1/23/21,30,0,30.0
,Denmark,56.2639,9.5018,1/23/21,193917,1969,178967.0
,Diamond Princess,0.0,0.0,1/23/21,712,13,699.0
,Djibouti,11.8251,42.5903,1/23/21,5918,61,5837.0
,Dominica,15.415,-61.371,1/23/21,113,0,105.0
,Dominican Republic,18.7357,-70.1627,1/23/21,202507,2513,147147.0
,Ecuador,-1.8312,-78.1834,1/23/21,238232,14596,199332.0
,Egypt,26.820553,30.802498,1/23/21,161143,8902,126176.0
,El Salvador,13.7942,-88.8965,1/23/21,52949,1551,46370.0
,Equatorial Guinea,1.6508,10.2679,1/23/21,5401,86,5197.0
,Eritrea,15.1794,39.7823,1/23/21,1940,6,1304.0
,Estonia,58.5953,25.0136,1/23/21,40184,368,29747.0
,Eswatini,-26.5225,31.4659,1/23/21,14330,458,9102.0
,Ethiopia,9.145,40.4897,1/23/21,133298,2063,118730.0
,Fiji,-17.7134,178.065,1/23/21,55,2,53.0
,Finland,61.92411,25.748151,1/23/21,42699,686,31000.0
French Guiana,France,3.9339,-53.1258,1/23/21,15560,76,9995.0
French Polynesia,France,-17.6797,149.4068,1/23/21,17852,128,4842.0
Guadeloupe,France,16.265,-61.551,1/23/21,9056,157,2242.0
Martinique,France,14.6415,-61.0242,1/23/21,6370,44,98.0
Mayotte,France,-12.8275,45.166244,1/23/21,7250,58,2964.0
New Caledonia,France,-20.904305,165.618042,1/23/21,44,0,43.0
Reunion,France,-21.1151,55.5364,1/23/21,9701,45,9261.0
Saint Barthelemy,France,17.9,-62.8333,1/23/21,376,0,204.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,1/23/21,16,0,16.0
St Martin,France,18.0708,-63.0501,1/23/21,1191,12,1006.0
Wallis and Futuna,France,-14.2938,-178.1165,1/23/21,4,0,4.0
,France,46.2276,2.2137,1/23/21,3026320,72497,192165.0
,Gabon,-0.8037,11.6094,1/23/21,10278,67,9902.0
,Gambia,13.4432,-15.3101,1/23/21,3958,128,3703.0
,Georgia,42.3154,43.3569,1/23/21,252972,3038,240629.0
,Germany,51.165691,10.451526,1/23/21,2122679,51521,1826161.0
,Ghana,7.9465,-1.0232,1/23/21,60115,361,56955.0
,Greece,39.0742,21.8243,1/23/21,151646,5622,93764.0
,Grenada,12.1165,-61.679,1/23/21,147,1,135.0
,Guatemala,15.7835,-90.2308,1/23/21,153890,5456,137711.0
,Guinea,9.9456,-9.6966,1/23/21,14300,81,13632.0
,Guinea-Bissau,11.8037,-15.1804,1/23/21,2510,45,2405.0
,Guyana,4.860416,-58.93018,1/23/21,7222,170,6361.0
,Haiti,18.9712,-72.2852,1/23/21,11035,243,8982.0
,Holy See,41.9029,12.4534,1/23/21,27,0,15.0
,Honduras,15.2,-86.2419,1/23/21,140238,3441,60448.0
,Hungary,47.1625,19.5033,1/23/21,358317,11904,239880.0
,Iceland,64.9631,-19.0208,1/23/21,5981,29,5868.0
,India,20.593684,78.96288,1/23/21,10654533,153339,10316786.0
,Indonesia,-0.7893,113.9213,1/23/21,977474,27664,791059.0
,Iran,32.427908,53.688046,1/23/21,1367032,57294,1158475.0
,Iraq,33.223191,43.679291,1/23/21,612870,12988,579838.0
,Ireland,53.1424,-7.6921,1/23/21,186184,2947,23364.0
,Israel,31.046051,34.851612,1/23/21,593961,4341,512702.0
,Italy,41.87194,12.56738,1/23/21,2455185,85162,1871189.0
,Jamaica,18.1096,-77.2975,1/23/21,14772,336,11850.0
,Japan,36.204824,138.252924,1/23/21,362476,5064,285366.0
,Jordan,31.24,36.51,1/23/21,319519,4217,306246.0
,Kazakhstan,48.0196,66.9237,1/23/21,224395,2956,194635.0
,Kenya,-0.0236,37.9062,1/23/21,99898,1740,82936.0
,Kiribati,-3.3704,-168.734,1/23/21,0,0,0.0
,"Korea, North",40.3399,127.5101,1/23/21,0,0,0.0
,"Korea, South",35.907757,127.766922,1/23/21,75084,1349,62530.0
,Kosovo,42.602636,20.902977,1/23/21,57317,1447,50489.0
,Kuwait,29.31166,47.481766,1/23/21,160901,952,153746.0
,Kyrgyzstan,41.20438,74.766098,1/23/21,83796,1398,79772.0
,Laos,19.85627,102.495496,1/23/21,41,0,41.0
,Latvia,56.8796,24.6032,1/23/21,60496,1097,48134.0
,Lebanon,33.8547,35.8623,1/23/21,276587,2270,164348.0
,Lesotho,-29.61,28.2336,1/23/21,7656,123,2168.0
,Liberia,6.428055,-9.429499,1/23/21,1914,84,1714.0
,Libya,26.3351,17.228331,1/23/21,112540,1737,90952.0
,Liechtenstein,47.14,9.55,1/23/21,2506,53,2322.0
,Lithuania,55.1694,23.8813,1/23/21,177785,2643,149934.0
,Luxembourg,49.8153,6.1296,1/23/21,49438,562,46656.0
,MS Zaandam,0.0,0.0,1/23/21,9,2,7.0
,Madagascar,-18.766947,46.869107,1/23/21,18301,273,17609.0
,Malawi,-13.2543,34.3015,1/23/21,18439,470,6520.0
,Malaysia,4.210484,101.975766,1/23/21,180455,667,137018.0
,Maldives,3.2028,73.2207,1/23/21,14885,50,13813.0
,Mali,17.570692,-3.996166,1/23/21,7965,323,5705.0
,Malta,35.9375,14.3754,1/23/21,16542,250,13646.0
,Marshall Islands,7.1315,171.1845,1/23/21,4,0,4.0
,Mauritania,21.0079,-10.9408,1/23/21,16357,416,15127.0
,Mauritius,-20.348404,57.552152,1/23/21,556,10,518.0
,Mexico,23.6345,-102.5528,1/23/21,1752347,149084,1306138.0
,Micronesia,7.4256,150.5508,1/23/21,1,0,0.0
,Moldova,47.4116,28.3699,1/23/21,155937,3347,146406.0
,Monaco,43.7333,7.4167,1/23/21,1345,9,1100.0
,Mongolia,46.8625,103.8467,1/23/21,1611,2,1149.0
,Montenegro,42.708678,19.37439,1/23/21,57929,766,49150.0
,Morocco,31.7917,-7.0926,1/23/21,465769,8128,441693.0
,Mozambique,-18.665695,35.529562,1/23/21,31628,297,
,Namibia,-22.9576,18.4904,1/23/21,32213,317,29831.0
,Nauru,-0.5228,166.9315,1/23/21,0,0,0.0
,Nepal,28.1667,84.25,1/23/21,269180,1994,263734.0
Aruba,Netherlands,12.5211,-69.9683,1/23/21,6708,56,6172.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,1/23/21,196,3,180.0
Curacao,Netherlands,12.1696,-68.99,1/23/21,4543,20,4419.0
Sint Maarten,Netherlands,18.0425,-63.0548,1/23/21,1724,27,1564.0
,Netherlands,52.1326,5.2913,1/23/21,948933,13510,0.0
Cook Islands,New Zealand,-21.2367,-159.7777,1/23/21,0,0,0.0
Niue,New Zealand,-19.0544,-169.8672,1/23/21,0,0,0.0
,New Zealand,-40.9006,174.886,1/23/21,2283,27,2179.0
,Nicaragua,12.865416,-85.207229,1/23/21,4953,168,4225.0
,Niger,17.607789,8.081666,1/23/21,4321,151,3436.0
,Nigeria,9.082,8.6753,1/23/21,120602,1502,95901.0
,North Macedonia,41.6086,21.7453,1/23/21,90471,2779,76423.0
,Norway,60.472,8.4689,1/23/21,60803,544,17998.0
,Oman,21.512583,55.923255,1/23/21,132486,1517,124730.0
,Pakistan,30.3753,69.3451,1/23/21,532412,11295,486489.0
,Palau,7.515,134.5825,1/23/21,0,0,0.0
,Panama,8.538,-80.7821,1/23/21,309851,5034,256597.0
,Papua New Guinea,-6.314993,143.95555,1/23/21,835,9,790.0
,Paraguay,-23.4425,-58.4438,1/23/21,127081,2608,102344.0
,Peru,-9.19,-75.0152,1/23/21,1082907,99411,1002516.0
,Philippines,12.879721,121.774017,1/23/21,511679,10190,467886.0
,Poland,51.9194,19.1451,1/23/21,1470879,35253,1222782.0
,Portugal,39.3999,-8.2245,1/23/21,624469,10194,451324.0
,Qatar,25.3548,51.1839,1/23/21,148772,248,144740.0
,Romania,45.9432,24.9668,1/23/21,709194,17722,650189.0
,Russia,61.52401,105.318756,1/23/21,3658447,67919,3076236.0
,Rwanda,-1.9403,29.8739,1/23/21,12647,172,8319.0
,Saint Kitts and Nevis,17.357822,-62.782998,1/23/21,35,0,33.0
,Saint Lucia,13.9094,-60.9789,1/23/21,770,10,412.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,1/23/21,720,2,134.0
,Samoa,-13.759,-172.1046,1/23/21,2,0,2.0
,San Marino,43.9424,12.4578,1/23/21,2861,65,2615.0
,Sao Tome and Principe,0.1864,6.6131,1/23/21,1188,17,997.0
,Saudi Arabia,23.885942,45.079162,1/23/21,366185,6350,357728.0
,Senegal,14.4974,-14.4524,1/23/21,24459,569,20284.0
,Serbia,44.0165,21.0059,1/23/21,382285,3868,0.0
,Seychelles,-4.6796,55.492,1/23/21,972,3,681.0
,Sierra Leone,8.460555,-11.779889,1/23/21,3120,77,2187.0
,Singapore,1.2833,103.8333,1/23/21,59260,29,59015.0
,Slovakia,48.669,19.699,1/23/21,393609,3965,186683.0
,Slovenia,46.1512,14.9955,1/23/21,157293,3329,135262.0
,Solomon Islands,-9.6457,160.1562,1/23/21,17,0,10.0
,Somalia,5.152149,46.199616,1/23/21,4754,130,3666.0
,South Africa,-30.5595,22.9375,1/23/21,1404839,40574,1217492.0
,South Sudan,6.877,31.307,1/23/21,3788,64,3542.0
,Spain,40.463667,-3.74922,1/23/21,2499560,55441,150376.0
,Sri Lanka,7.873054,80.771797,1/23/21,57587,280,49261.0
,Sudan,12.8628,30.2176,1/23/21,28522,1603,15688.0
,Summer Olympics 2020,35.6491,139.7737,1/23/21,0,0,0.0
,Suriname,3.9193,-56.0278,1/23/21,8000,148,7139.0
,Sweden,60.128161,18.643501,1/23/21,547166,11005,0.0
,Switzerland,46.8182,8.2275,1/23/21,509279,9224,317600.0
,Syria,34.802075,38.996815,1/23/21,13557,879,
,Taiwan*,23.7,121.0,1/23/21,884,7,783.0
,Tajikistan,38.861,71.2761,1/23/21,13714,91,13218.0
,Tanzania,-6.369028,34.888822,1/23/21,509,21,183.0
,Thailand,15.870032,100.992541,1/23/21,13302,73,10448.0
,Timor-Leste,-8.874217,125.727539,1/23/21,64,0,
,Togo,8.6195,0.8248,1/23/21,4636,74,3976.0
,Tonga,-21.179,-175.1982,1/23/21,0,0,0.0
,Trinidad and Tobago,10.6918,-61.2225,1/23/21,7462,134,7002.0
,Tunisia,33.886917,9.537499,1/23/21,195314,6154,141862.0
,Turkey,38.9637,35.2433,1/23/21,2424328,24933,2301861.0
,Tuvalu,-7.1095,177.6493,1/23/21,0,0,0.0
,US,40.0,-100.0,1/23/21,25187886,422809,0.0
,Uganda,1.373333,32.290275,1/23/21,39044,317,13861.0
,Ukraine,48.3794,31.1656,1/23/21,1227723,22830,975186.0
,United Arab Emirates,23.424076,53.847818,1/23/21,274376,783,247318.0
Anguilla,United Kingdom,18.2206,-63.0686,1/23/21,15,0,15.0
Bermuda,United Kingdom,32.3078,-64.7505,1/23/21,686,12,625.0
British Virgin Islands,United Kingdom,18.4207,-64.64,1/23/21,114,1,95.0
Cayman Islands,United Kingdom,19.3133,-81.2546,1/23/21,383,2,346.0
Channel Islands,United Kingdom,49.3723,-2.3644,1/23/21,0,0,3186.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,1/23/21,35,0,29.0
Gibraltar,United Kingdom,36.1408,-5.3536,1/23/21,3935,62,3194.0
Guernsey,United Kingdom,49.448196,-2.58949,1/23/21,310,16,0.0
Isle of Man,United Kingdom,54.2361,-4.5481,1/23/21,432,25,364.0
Jersey,United Kingdom,49.2138,-2.1358,1/23/21,3096,62,0.0
Montserrat,United Kingdom,16.742498,-62.187366,1/23/21,13,1,12.0
Pitcairn Islands,United Kingdom,-24.3768,-128.3242,1/23/21,0,0,0.0
"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,-7.9467,-14.3559,1/23/21,4,0,4.0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,1/23/21,1244,7,960.0
,United Kingdom,55.3781,-3.436,1/23/21,3617459,122270,0.0
,Uruguay,-32.5228,-55.7658,1/23/21,36967,367,28547.0
,Uzbekistan,41.377491,64.585262,1/23/21,78317,621,76778.0
,Vanuatu,-15.3767,166.9592,1/23/21,1,0,1.0
,Venezuela,6.4238,-66.5897,1/23/21,123245,1142,115426.0
,Vietnam,14.058324,108.277199,1/23/21,1548,35,1411.0
,West Bank and Gaza,31.9522,35.2332,1/23/21,155006,1783,144297.0
,Winter Olympics 2022,39.9042,116.4074,1/23/21,0,0,0.0
,Yemen,15.552727,48.516388,1/23/21,2118,615,1423.0
,Zambia,-13.133897,27.849332,1/23/21,44592,627,34293.0
,Zimbabwe,-19.015438,29.154857,1/23/21,31007,974,21377.0
,Afghanistan,33.93911,67.709953,1/24/21,54595,2378,47298.0
,Albania,41.1533,20.1683,1/24/21,72274,1315,43890.0
,Algeria,28.0339,1.6596,1/24/21,105596,2863,71945.0
,Andorra,42.5063,1.5218,1/24/21,9549,96,8652.0
,Angola,-11.2027,17.8739,1/24/21,19399,459,17266.0
,Antarctica,-71.9499,23.347,1/24/21,0,0,0.0
,Antigua and Barbuda,17.0608,-61.7964,1/24/21,198,6,163.0
,Argentina,-38.4161,-63.6167,1/24/21,1867223,46827,1656149.0
,Armenia,40.0691,45.0382,1/24/21,166036,3039,154708.0
Australian Capital Territory,Australia,-35.4735,149.0124,1/24/21,118,3,115.0
New South Wales,Australia,-33.8688,151.2093,1/24/21,5090,54,0.0
Northern Territory,Australia,-12.4634,130.8456,1/24/21,98,0,90.0
Queensland,Australia,-27.4698,153.0251,1/24/21,1305,6,1278.0
South Australia,Australia,-34.9285,138.6007,1/24/21,596,4,591.0
Tasmania,Australia,-42.8821,147.3272,1/24/21,234,13,221.0
Victoria,Australia,-37.8136,144.9631,1/24/21,20442,820,19591.0
Western Australia,Australia,-31.9505,115.8605,1/24/21,894,9,873.0
,Austria,47.5162,14.5501,1/24/21,399687,9003,381654.0
,Azerbaijan,40.1431,47.5769,1/24/21,228975,3082,220292.0
,Bahamas,25.025885,-78.035889,1/24/21,8101,175,6720.0
,Bahrain,26.0275,50.55,1/24/21,99817,367,96532.0
,Bangladesh,23.685,90.3563,1/24/21,531799,8023,476413.0
,Barbados,13.1939,-59.5432,1/24/21,1387,9,634.0
,Belarus,53.7098,27.9534,1/24/21,237611,1649,223553.0
,Belgium,50.8333,4.469936,1/24/21,693666,20779,0.0
,Belize,17.1899,-88.4976,1/24/21,11750,290,11071.0
,Benin,9.3077,2.3158,1/24/21,3643,48,3317.0
,Bhutan,27.5142,90.4336,1/24/21,855,1,725.0
,Bolivia,-16.2902,-63.5887,1/24/21,201037,9985,150439.0
,Bosnia and Herzegovina,43.9159,17.6791,1/24/21,119420,4555,90691.0
,Botswana,-22.3285,24.6849,1/24/21,19654,105,15911.0
,Brazil,-14.235,-51.9253,1/24/21,8850334,217182,7821376.0
,Brunei,4.5353,114.7277,1/24/21,175,3,169.0
,Bulgaria,42.7339,25.4858,1/24/21,214817,8820,179068.0
,Burkina Faso,12.2383,-1.5616,1/24/21,10038,112,8088.0
,Burma,21.9162,95.956,1/24/21,137574,3062,121558.0
,Burundi,-3.3731,29.9189,1/24/21,1472,2,773.0
,Cabo Verde,16.5388,-23.0418,1/24/21,13489,127,12710.0
,Cambodia,11.55,104.9167,1/24/21,458,0,409.0
,Cameroon,3.848,11.5021,1/24/21,29617,462,28045.0
Alberta,Canada,53.9333,-116.5765,1/24/21,120793,1549,
British Columbia,Canada,53.7267,-127.6476,1/24/21,63484,1128,
Diamond Princess,Canada,0.0,0.0,1/24/21,0,1,
Grand Princess,Canada,0.0,0.0,1/24/21,13,0,
Manitoba,Canada,53.7609,-98.8139,1/24/21,28697,799,
New Brunswick,Canada,46.5653,-66.4619,1/24/21,1124,13,
Newfoundland and Labrador,Canada,53.1355,-57.6604,1/24/21,398,4,
Northwest Territories,Canada,64.8255,-124.8457,1/24/21,31,0,
Nova Scotia,Canada,44.682,-63.7443,1/24/21,1571,65,
Nunavut,Canada,70.2998,-83.1076,1/24/21,280,1,
Ontario,Canada,51.2538,-85.3232,1/24/21,259644,5803,
Prince Edward Island,Canada,46.5107,-63.4168,1/24/21,110,0,
Quebec,Canada,52.9399,-73.5491,1/24/21,254102,9494,
Repatriated Travellers,Canada,,,1/24/21,13,0,
Saskatchewan,Canada,52.9399,-106.4509,1/24/21,22177,253,
Yukon,Canada,64.2823,-135.0,1/24/21,70,1,
,Central African Republic,6.6111,20.9394,1/24/21,4980,63,4885.0
,Chad,15.4542,18.7322,1/24/21,3161,116,2255.0
,Chile,-35.6751,-71.543,1/24/21,699110,17933,654101.0
Anhui,China,31.8257,117.2264,1/24/21,994,6,987.0
Beijing,China,40.1824,116.4142,1/24/21,1028,9,966.0
Chongqing,China,30.0572,107.874,1/24/21,591,6,584.0
Fujian,China,26.0789,117.9874,1/24/21,535,1,519.0
Gansu,China,35.7518,104.2861,1/24/21,183,2,180.0
Guangdong,China,23.3417,113.4244,1/24/21,2106,8,2055.0
Guangxi,China,23.8298,108.7881,1/24/21,267,2,262.0
Guizhou,China,26.8154,106.8748,1/24/21,147,2,145.0
Hainan,China,19.1959,109.7453,1/24/21,171,6,165.0
Hebei,China,39.549,116.1306,1/24/21,1294,7,
Heilongjiang,China,47.862,127.7615,1/24/21,1394,13,964.0
Henan,China,37.8957,114.9042,1/24/21,1303,22,
Hong Kong,China,22.3,114.2,1/24/21,10085,169,9034.0
Hubei,China,30.9756,112.2707,1/24/21,68150,4512,63637.0
Hunan,China,27.6104,111.7088,1/24/21,1027,4,1017.0
Inner Mongolia,China,44.0935,113.9448,1/24/21,366,1,351.0
Jiangsu,China,32.9711,119.455,1/24/21,691,0,685.0
Jiangxi,China,27.614,115.7221,1/24/21,935,1,934.0
Jilin,China,43.6661,126.1923,1/24/21,430,2,155.0
Liaoning,China,41.2956,122.6085,1/24/21,397,2,379.0
Macau,China,22.1667,113.55,1/24/21,47,0,46.0
Ningxia,China,37.2692,106.1655,1/24/21,75,0,75.0
Qinghai,China,35.7452,95.9956,1/24/21,18,0,18.0
Shaanxi,China,35.1917,108.8701,1/24/21,534,3,508.0
Shandong,China,36.3427,118.1498,1/24/21,866,7,856.0
Shanghai,China,31.202,121.4491,1/24/21,1644,7,1532.0
Shanxi,China,37.5777,112.2922,1/24/21,237,0,225.0
Sichuan,China,30.6171,102.7103,1/24/21,866,3,852.0
Tianjin,China,39.3054,117.323,1/24/21,338,3,309.0
Tibet,China,31.6927,88.0924,1/24/21,1,0,1.0
Unknown,China,,,1/24/21,7707,135,0.0
Xinjiang,China,41.1129,85.2401,1/24/21,980,3,977.0
Yunnan,China,24.974,101.487,1/24/21,231,2,228.0
Zhejiang,China,29.1832,120.0934,1/24/21,1316,1,1305.0
,Colombia,4.5709,-74.2973,1/24/21,2015485,51374,1832168.0
,Comoros,-11.6455,43.3333,1/24/21,2268,71,1340.0
,Congo (Brazzaville),-0.228,15.8277,1/24/21,7794,117,5846.0
,Congo (Kinshasa),-4.0383,21.7587,1/24/21,21869,661,14905.0
,Costa Rica,9.7489,-83.7534,1/24/21,189308,2518,146448.0
,Cote d'Ivoire,7.54,-5.5471,1/24/21,26850,146,24762.0
,Croatia,45.1,15.2,1/24/21,228920,4827,221097.0
,Cuba,21.521757,-77.781167,1/24/21,21261,194,16387.0
,Cyprus,35.1264,33.4299,1/24/21,30344,184,2057.0
,Czechia,49.8175,15.473,1/24/21,937617,15369,814903.0
Faroe Islands,Denmark,61.8926,-6.9118,1/24/21,652,1,644.0
Greenland,Denmark,71.7069,-42.6043,1/24/21,30,0,30.0
,Denmark,56.2639,9.5018,1/24/21,194671,1983,180125.0
,Diamond Princess,0.0,0.0,1/24/21,712,13,699.0
,Djibouti,11.8251,42.5903,1/24/21,5919,61,5837.0
,Dominica,15.415,-61.371,1/24/21,113,0,105.0
,Dominican Republic,18.7357,-70.1627,1/24/21,203946,2531,147886.0
,Ecuador,-1.8312,-78.1834,1/24/21,241292,14623,204071.0
,Egypt,26.820553,30.802498,1/24/21,161817,8959,126497.0
,El Salvador,13.7942,-88.8965,1/24/21,53218,1561,46845.0
,Equatorial Guinea,1.6508,10.2679,1/24/21,5401,86,5197.0
,Eritrea,15.1794,39.7823,1/24/21,1940,6,1304.0
,Estonia,58.5953,25.0136,1/24/21,40716,376,30010.0
,Eswatini,-26.5225,31.4659,1/24/21,14484,479,9242.0
,Ethiopia,9.145,40.4897,1/24/21,133767,2066,119416.0
,Fiji,-17.7134,178.065,1/24/21,55,2,53.0
,Finland,61.92411,25.748151,1/24/21,42867,688,31000.0
French Guiana,France,3.9339,-53.1258,1/24/21,15664,76,9995.0
French Polynesia,France,-17.6797,149.4068,1/24/21,17852,128,4842.0
Guadeloupe,France,16.265,-61.551,1/24/21,9056,157,2242.0
Martinique,France,14.6415,-61.0242,1/24/21,6370,44,98.0
Mayotte,France,-12.8275,45.166244,1/24/21,7544,59,2964.0
New Caledonia,France,-20.904305,165.618042,1/24/21,44,0,43.0
Reunion,France,-21.1151,55.5364,1/24/21,9701,45,9261.0
Saint Barthelemy,France,17.9,-62.8333,1/24/21,376,0,204.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,1/24/21,16,0,16.0
St Martin,France,18.0708,-63.0501,1/24/21,1191,12,1006.0
Wallis and Futuna,France,-14.2938,-178.1165,1/24/21,4,0,4.0
,France,46.2276,2.2137,1/24/21,3044358,72668,192405.0
,Gabon,-0.8037,11.6094,1/24/21,10278,67,9902.0
,Gambia,13.4432,-15.3101,1/24/21,3972,128,3703.0
,Georgia,42.3154,43.3569,1/24/21,253518,3055,242085.0
,Germany,51.165691,10.451526,1/24/21,2134936,51870,1840970.0
,Ghana,7.9465,-1.0232,1/24/21,60794,367,57141.0
,Greece,39.0742,21.8243,1/24/21,151980,5646,93764.0
,Grenada,12.1165,-61.679,1/24/21,147,1,135.0
,Guatemala,15.7835,-90.2308,1/24/21,154212,5465,138460.0
,Guinea,9.9456,-9.6966,1/24/21,14319,81,13694.0
,Guinea-Bissau,11.8037,-15.1804,1/24/21,2532,45,2421.0
,Guyana,4.860416,-58.93018,1/24/21,7298,172,6370.0
,Haiti,18.9712,-72.2852,1/24/21,11099,243,8986.0
